ASN,Users (est.),CC
265768,15439,AR
61918,15438,BR
52560,15438,BR
267595,15438,BR
269738,15436,VE
267790,15436,CO
51395,15431,CH
29259,15424,DE
11844,15421,BR
267331,15421,BR
137416,15409,BD
265972,15404,BR
262774,15404,BR
62282,15404,LT
327830,15403,BW
29413,15401,DE
17551,15397,AU
34985,15390,JP
52367,15390,AR
43402,15390,ES
61092,15386,ZA
267269,15386,BR
266201,15386,BR
4213,15384,US
49981,15373,GB
267348,15369,BR
268755,15369,BR
263653,15369,BR
266012,15369,BR
58563,15363,CN
212238,15359,JP
269096,15352,BR
17538,15351,ID
199652,15336,ES
262946,15335,BR
28145,15335,BR
52879,15335,BR
57102,15333,UA
28851,15326,CZ
140076,15318,BD
56146,15311,VN
39737,15309,RO
25375,15308,CH
268257,15300,BR
136582,15288,AF
61811,15283,BR
139972,15278,ID
263771,15270,VE
262394,15266,BR
264584,15266,BR
268661,15266,BR
263637,15266,BR
46592,15251,US
21309,15249,IT
265219,15248,BR
264463,15248,BR
27338,15246,US
264838,15246,CL
137532,15239,BD
134437,15231,BD
202672,15231,IQ
44237,15222,RU
8075,15215,CA
264509,15214,BR
2864,15212,UA
55799,15207,HK
139629,15198,BD
57778,15197,LB
328137,15196,ZA
134739,15194,MM
138697,15188,BD
271181,15180,BR
197328,15164,TR
52599,15162,BR
264960,15162,BR
262622,15162,BR
267757,15158,CO
138418,15158,BD
12350,15154,CH
266779,15152,CL
9183,15152,DE
265128,15145,BR
263532,15145,BR
262381,15145,BR
267273,15145,BR
133066,15139,AF
28638,15128,BR
61701,15128,BR
61587,15128,BR
56242,15127,ID
24634,15125,LB
134006,15122,IN
328734,15113,KE
36223,15113,US
205400,15112,CZ
133774,15111,CN
262739,15111,BR
268246,15111,BR
61734,15111,BR
5080,15110,SA
141254,15105,IN
269816,15102,DO
52617,15093,BR
48275,15091,RU
33734,15090,US
17584,15087,KR
138497,15086,BD
269155,15076,BR
58098,15076,HU
23155,15073,US
264280,15059,BR
266382,15059,BR
263856,15059,BR
44318,15053,UA
134697,15050,AU
198397,15049,PL
212330,15048,IQ
7516,15045,JP
267846,15042,DO
264209,15042,BR
38538,15040,IN
18334,15039,KR
42530,15038,UA
56386,15023,UA
45558,15021,MM
61906,15007,BR
266037,15007,BR
37183,15006,UG
51310,15004,PL
327795,15003,TZ
136972,14999,AU
197556,14992,KZ
266322,14990,BR
28306,14990,BR
265135,14990,BR
30923,14989,PL
21996,14988,GU
61307,14975,EE
265421,14973,BR
27720,14973,BR
52907,14973,BR
268674,14973,BR
263089,14973,BR
265641,14958,VE
18671,14946,US
136322,14942,IN
19310,14940,US
266242,14938,BR
266360,14938,BR
45284,14925,IN
266039,14921,BR
264278,14921,BR
1781,14909,KR
267462,14904,BR
264448,14904,BR
264112,14904,BR
268585,14904,BR
137549,14896,AU
15428,14894,RU
29076,14894,RU
59340,14890,BD
266816,14888,CO
266572,14887,BR
27754,14884,AR
213145,14876,TR
49777,14873,RU
60740,14873,RU
13536,14871,US
264450,14869,BR
264976,14869,BR
263309,14869,BR
134000,14868,IN
8301,14858,GI
7668,14857,JP
265852,14856,AR
136434,14854,BD
262731,14852,BR
25591,14851,RU
18047,14851,TW
209907,14848,UA
268324,14835,BR
270541,14835,BR
267085,14835,BR
267573,14835,BR
263657,14835,BR
37183,14834,ZA
30784,14829,RU
141709,14829,PH
51515,14829,RU
52426,14828,AR
138741,14819,IN
266995,14818,BR
269680,14818,BR
268824,14818,BR
264005,14818,BR
268192,14818,BR
3267,14807,RU
60367,14803,BY
22926,14802,US
16604,14802,US
262716,14800,BR
264269,14800,BR
52593,14800,BR
266967,14800,BR
53407,14797,US
18190,14792,PH
1410,14791,US
24589,14791,LV
22647,14791,US
138796,14786,IN
35576,14785,UZ
262996,14783,BR
263582,14783,BR
264073,14783,BR
135250,14770,IN
134936,14770,IN
37282,14769,GH
140949,14764,BD
42266,14762,PL
19045,14762,US
139326,14757,BD
28093,14751,AR
15626,14750,UA
263258,14749,BR
268985,14749,BR
265945,14749,BR
268545,14749,BR
198293,14742,UA
202921,14741,CZ
53112,14732,BR
47329,14732,PL
44631,14728,SK
33438,14725,NL
56498,14720,BY
51904,14720,RU
48128,14720,RU
197152,14720,UA
140898,14702,BD
22690,14700,RW
39761,14698,CZ
29319,14698,RU
2665,14695,CA
61272,14693,NL
328160,14689,NG
22573,14686,CA
266702,14681,AR
13904,14681,US
133809,14680,ID
395582,14676,US
31543,14676,AT
58330,14675,UZ
139716,14675,BD
202053,14674,SG
43627,14664,LT
41088,14656,CZ
49848,14654,RU
41165,14651,UA
268782,14645,BR
136176,14640,BD
50466,14632,RU
56673,14629,UA
262749,14628,BR
21151,14613,UA
267152,14611,BR
43698,14611,FR
138915,14608,HK
134333,14607,IN
268432,14594,BR
53205,14594,BR
8345,14589,RU
141452,14587,BD
265762,14587,EC
34047,14576,UA
265187,14576,BR
268710,14576,BR
267066,14576,BR
135071,14569,BD
25400,14560,NO
29866,14560,US
266395,14559,BR
266571,14559,BR
266167,14559,BR
41627,14556,HU
198948,14551,PL
137880,14550,NP
47377,14544,LU
47507,14544,ES
263578,14542,BR
136941,14538,BD
201843,14526,ES
201411,14523,RU
269308,14508,BR
265043,14508,BR
51430,14503,BG
50258,14501,RU
28433,14499,MX
44234,14496,SK
34001,14491,LV
270727,14490,BR
52603,14490,BR
37521,14489,NG
138505,14482,BD
61503,14478,CL
28007,14478,DO
42066,14477,UA
327900,14470,TZ
45295,14468,ID
268633,14456,BR
53029,14456,BR
266502,14456,BR
264216,14456,BR
135823,14451,IN
137083,14443,IN
15169,14443,IN
52911,14439,BR
263535,14439,BR
267278,14439,BR
212949,14436,ES
266076,14421,BR
264539,14421,BR
267150,14421,BR
209033,14419,UZ
139531,14419,IN
206957,14415,PL
262612,14404,BR
266124,14404,BR
140307,14402,BD
266819,14400,AR
51151,14400,ES
265390,14387,BR
269326,14387,BR
8220,14382,IT
198570,14381,DE
43709,14370,CZ
269417,14370,BR
268982,14370,BR
49115,14365,SK
265619,14355,MX
269548,14352,BR
266955,14352,BR
266764,14351,AR
198984,14339,PL
262966,14335,BR
52673,14335,BR
28340,14335,BR
43434,14327,RU
50584,14324,PL
7687,14324,JP
53156,14318,BR
139675,14313,BD
56779,14305,RU
265880,14302,BO
52431,14302,AR
266392,14301,BR
270062,14298,CO
27781,14285,SX
269554,14284,BR
61694,14284,BR
41925,14283,RU
328038,14282,ZA
203198,14280,UA
197615,14279,PL
50981,14272,UA
328418,14265,ZA
136481,14263,IN
138997,14256,TW
31234,14250,UA
268185,14249,BR
271010,14249,BR
8075,14246,IE
196954,14245,DE
55701,14239,ID
131216,14237,BD
207156,14233,PL
263441,14232,BR
61868,14232,BR
12593,14219,UA
269899,14217,GT
15468,14217,RU
263085,14215,BR
13213,14203,US
24872,14197,UA
267438,14197,BR
28411,14194,MX
267654,14180,BR
31558,14174,RU
12883,14174,UA
55821,14170,PH
5503,14169,GB
212238,14166,CA
327903,14164,SL
266534,14163,BR
265311,14163,BR
263129,14163,BR
47159,14161,HU
45365,14156,KR
39577,14152,RU
262752,14146,BR
270823,14146,BR
134841,14133,BD
13237,14131,DE
38972,14130,RU
264517,14128,BR
61831,14128,BR
139771,14120,BD
8220,14116,FR
133724,14116,IN
22411,14114,PE
44002,14114,CZ
265036,14111,BR
268814,14111,BR
35319,14106,UA
57826,14102,KZ
397412,14100,US
59607,14097,PL
25163,14095,NG
61772,14094,BR
264119,14094,BR
198056,14086,RU
201147,14086,RU
12670,14084,FR
31556,14083,UA
262846,14077,BR
205272,14075,IN
136302,14075,IN
48230,14075,UA
2501,14074,JP
197013,14071,CZ
47493,14071,CZ
197287,14068,UA
200573,14067,PL
26831,14065,US
141474,14065,BD
5523,14064,RU
212183,14060,AM
135688,14059,IN
209984,14058,ES
10996,14057,CA
50661,14052,PL
270022,14049,AR
138258,14043,IN
47562,14043,RU
264013,14042,BR
266154,14042,BR
17583,14040,KR
8163,14037,CO
42109,14028,AM
50025,14028,CZ
134870,14026,IN
61703,14025,BR
268678,14025,BR
266040,14025,BR
266704,14014,AR
264439,14008,BR
7465,14008,BR
263331,14008,BR
43507,14000,CZ
202717,13999,RU
136676,13994,IN
132960,13994,IN
270073,13993,VE
267294,13991,BR
28195,13991,BR
36545,13990,US
206451,13986,ES
133977,13985,IN
139004,13985,BD
17941,13979,JP
29649,13976,PL
136697,13969,IN
58763,13961,IN
136393,13958,TH
28144,13956,BR
134254,13945,IN
28335,13939,BR
28277,13939,BR
263941,13939,BR
27734,13938,MF
2561,13934,EG
197394,13933,RU
204461,13924,UA
53018,13922,BR
10004,13917,JP
61856,13887,BR
262696,13887,BR
138787,13887,IN
268091,13887,BR
268700,13887,BR
44444,13886,GB
199435,13878,ES
328114,13868,ZA
51132,13864,SE
27881,13860,AR
58507,13856,AU
265056,13853,BR
52714,13853,BR
28636,13853,BR
52661,13853,BR
52706,13853,BR
263841,13853,BR
270273,13853,BR
37403,13851,ZA
13213,13846,RU
264856,13839,AR
53016,13836,BR
262780,13836,BR
42504,13825,UA
48481,13824,RU
7505,13823,JP
52273,13818,AR
268471,13818,BR
27539,13812,US
6648,13810,PH
139409,13809,ID
269640,13801,BR
265214,13801,BR
136258,13801,CA
28307,13801,BR
16713,13789,US
138575,13788,BD
265192,13784,BR
61680,13784,BR
263939,13784,BR
61308,13781,RU
141091,13779,ID
133000,13773,IN
267018,13767,BR
266298,13767,BR
265974,13767,BR
271808,13767,DO
57896,13765,PL
208041,13765,PL
3238,13763,AX
197460,13759,RU
394380,13754,US
265853,13754,AR
58819,13749,ID
212695,13742,UA
269733,13741,CL
6461,13737,CA
267554,13732,BR
47694,13727,UA
265843,13726,AR
34724,13726,RS
267120,13715,BR
267354,13715,BR
52722,13715,BR
204272,13715,RU
26617,13713,GT
265776,13705,AR
43312,13704,UA
6830,13700,CZ
37487,13699,GQ
61951,13698,BR
270585,13698,BR
60510,13693,RU
52600,13681,BR
265344,13681,BR
56234,13676,ID
135763,13675,IN
13306,13665,BG
53130,13663,BR
269705,13663,BR
267261,13663,BR
44812,13650,RU
200095,13650,RU
42516,13650,RU
48781,13650,RU
41007,13649,KZ
61583,13646,BR
268360,13646,BR
264390,13646,BR
1930,13638,PT
36958,13635,AT
212999,13635,KZ
23074,13629,BR
268527,13629,BR
262995,13629,BR
5078,13628,US
205640,13614,UZ
268235,13612,BR
268126,13612,BR
264217,13612,BR
140164,13609,IN
6735,13609,DE
264752,13607,AR
265299,13594,BR
328230,13587,ZW
21981,13587,US
51880,13584,RU
28285,13577,BR
265704,13572,AR
44092,13571,IT
137987,13570,BD
203008,13567,UA
205236,13562,RU
270361,13560,BR
262638,13560,BR
267144,13560,BR
59279,13555,ID
18747,13553,CL
136272,13549,BD
132449,13545,NZ
134340,13544,IN
61584,13543,BR
262268,13543,BR
52570,13543,BR
39593,13540,RU
43175,13537,UA
263625,13525,BR
52584,13525,BR
53227,13525,BR
27295,13524,US
266858,13524,PY
201701,13519,DE
12816,13519,DE
12282,13518,US
48479,13518,RU
33582,13512,LC
9245,13511,NZ
266466,13508,BR
267220,13508,BR
267633,13508,BR
262290,13508,BR
44533,13507,UA
57469,13502,IT
393856,13501,US
208954,13497,RU
205110,13497,AL
328148,13494,SN
56812,13492,UA
264096,13491,BR
28205,13491,BR
327805,13489,ZA
59185,13487,IN
11668,13484,US
52364,13481,AR
31059,13475,RU
268658,13474,BR
264046,13474,BR
22302,13472,US
200702,13469,UA
52842,13457,BR
11904,13455,US
33951,13448,PL
199478,13446,ES
20477,13443,US
268872,13439,BR
268600,13439,BR
10430,13438,US
138192,13438,BD
137996,13432,PH
139697,13431,AF
33576,13426,TC
28843,13423,LV
268556,13422,BR
264432,13422,BR
269589,13422,BR
6412,13422,KW
205877,13418,TR
18883,13415,US
327864,13413,TD
59793,13409,RU
328479,13408,KE
12438,13408,UA
263456,13405,BR
7048,13405,BR
269575,13405,BR
61684,13405,BR
37008,13395,BF
202316,13395,IQ
136534,13395,BD
264688,13389,AR
268337,13388,BR
269843,13379,PE
133770,13371,BD
269672,13370,BR
197175,13366,RU
28876,13360,DE
197400,13357,PL
61854,13353,BR
262767,13353,BR
263526,13353,BR
45102,13348,IN
207235,13344,RU
135054,13342,BD
53024,13336,BR
269182,13336,BR
59317,13336,AF
267810,13329,CO
198023,13327,PL
11138,13323,US
198367,13322,RU
131923,13321,JP
265059,13319,BR
4809,13319,KE
267608,13319,BR
263933,13319,BR
267522,13319,BR
270258,13301,BR
268168,13301,BR
262600,13301,BR
267132,13301,BR
265935,13301,BR
3464,13300,US
49301,13300,RU
48366,13300,RU
59355,13296,AF
9313,13291,AU
210,13288,US
212604,13287,UA
268444,13284,BR
268559,13284,BR
22898,13282,US
31404,13279,BE
140446,13277,ID
262426,13267,BR
265308,13267,BR
394708,13259,US
57396,13256,RU
263020,13250,BR
60592,13244,CZ
30029,13242,US
263055,13233,BR
263878,13233,BR
50837,13230,US
1653,13220,SE
26744,13219,US
204938,13216,TR
52899,13215,BR
9009,13213,RU
61163,13211,UA
44444,13207,US
263243,13204,EC
266484,13198,BR
134116,13186,BD
269771,13184,VE
206092,13182,CH
264429,13181,BR
263219,13172,AR
268618,13164,BR
264588,13164,BR
203912,13162,MD
137047,13161,PK
38924,13159,BG
55140,13156,US
5598,13151,UA
263395,13146,BR
264150,13146,BR
270832,13146,BR
269715,13146,BR
53543,13145,CA
39886,13142,FR
22581,13141,VI
264691,13137,AR
140927,13134,PH
139255,13133,JP
204957,13130,PL
266183,13129,BR
28308,13129,BR
266616,13129,BR
269461,13129,BR
15169,13122,NL
44800,13113,UA
266983,13112,BR
265496,13112,BR
37356,13109,ZA
199096,13104,RU
136174,13096,PK
268738,13095,BR
262313,13095,BR
56550,13090,IT
49453,13090,NL
52704,13077,BR
270485,13077,BR
49524,13076,IT
138183,13071,BD
139951,13066,ID
270499,13060,BR
52804,13060,BR
266353,13060,BR
267964,13060,BR
267424,13060,BR
269416,13060,BR
29256,13060,AE
28194,13060,BR
51156,13060,RU
51043,13054,GB
135818,13054,IN
52468,13049,PA
39425,13046,RO
50698,13045,CZ
139300,13040,BD
23805,13039,JP
29456,13038,RU
47782,13030,KG
269250,13026,BR
265300,13026,BR
61642,13026,BR
202087,13025,GI
135842,13021,IN
205893,13014,TR
263922,13009,BR
198317,13009,PL
269906,13003,AR
25496,13001,SK
47719,12997,LB
50668,12994,RU
268255,12991,BR
262689,12991,BR
269581,12991,BR
54119,12989,US
271904,12980,VE
4613,12979,NP
202503,12978,ES
46632,12977,US
265942,12974,BR
53098,12974,BR
268069,12974,BR
59567,12969,UA
270058,12967,CR
134047,12964,IN
262646,12957,BR
61859,12957,BR
264084,12957,BR
35732,12953,LB
30257,12943,US
134995,12941,NP
264888,12940,BR
61666,12940,BR
135795,12939,IN
42883,12938,UA
7385,12937,US
197295,12934,PL
198813,12930,CZ
34953,12929,DE
34356,12928,LB
4983,12925,US
265008,12922,BR
135637,12907,BD
137531,12906,BD
3348,12906,ES
20886,12906,DE
265100,12905,BR
264573,12905,BR
262791,12888,BR
268764,12888,BR
9119,12883,BA
12590,12883,LB
135719,12874,IN
1828,12873,US
19635,12873,US
266924,12871,BR
25176,12871,SE
22351,12868,GB
134308,12866,IN
141300,12866,IN
39407,12863,RU
199341,12858,PL
263233,12856,AR
48252,12853,GP
262601,12853,BR
271201,12853,BR
269437,12853,BR
264912,12853,BR
136267,12851,BD
42555,12846,BG
36445,12844,CA
8075,12844,CH
33781,12842,BW
57835,12841,RU
8426,12839,GB
24800,12838,DK
136065,12836,ID
49914,12836,MK
59970,12831,CZ
265815,12831,EC
35621,12829,BG
133613,12827,MO
42238,12825,UA
45007,12824,BG
199008,12820,RU
263153,12819,BR
268171,12819,BR
268017,12819,BR
263004,12819,BR
267619,12819,BR
263422,12819,BR
50971,12816,CZ
56140,12814,MY
266749,12814,AR
50188,12813,PL
34362,12811,HR
266635,12802,BR
52531,12802,BR
262977,12802,BR
46449,12799,US
24523,12799,ID
41368,12798,ES
27768,12795,PY
62365,12793,DE
133070,12787,KH
267636,12785,BR
268097,12785,BR
48711,12776,RU
8452,12775,CD
55256,12770,DE
267576,12767,BR
53232,12767,BR
270291,12767,BR
3221,12758,EE
49261,12754,RU
53211,12750,BR
266989,12750,BR
263997,12750,BR
266311,12750,BR
5408,12749,GR
12796,12748,BG
31984,12741,US
266870,12739,CL
49633,12737,PL
267454,12733,BR
52596,12733,BR
328468,12730,ZA
12403,12726,UA
35745,12722,PL
138649,12719,BD
39762,12718,UA
268869,12716,BR
197125,12711,UA
205226,12710,RU
196879,12710,RU
27827,12709,AR
199952,12708,ES
198605,12708,BE
204782,12707,PL
31029,12707,BG
202362,12703,UA
270537,12698,BR
61406,12689,RU
28847,12687,SE
132923,12686,IN
268145,12681,BR
263196,12681,AR
269666,12681,BR
268719,12681,BR
196,12678,US
205371,12675,IQ
196797,12667,RU
265931,12664,BR
263320,12664,BR
265169,12664,BR
271415,12664,BR
266117,12664,BR
265933,12664,BR
6939,12662,AU
33541,12661,CA
44247,12658,BG
8075,12657,DE
38256,12654,BD
16372,12654,ES
269355,12647,BR
197437,12647,PL
268009,12647,BR
203724,12643,US
46792,12632,US
40328,12632,US
20938,12632,PL
30993,12630,EG
269081,12629,BR
45884,12629,IN
134924,12629,IN
266473,12629,BR
269452,12629,BR
267418,12629,BR
34758,12622,IT
204741,12618,ES
204566,12616,LB
26793,12614,US
262416,12612,BR
38932,12612,BG
396982,12611,DE
327897,12609,ZA
207144,12601,BG
36692,12600,JP
270029,12597,PY
136355,12596,IN
263838,12595,BR
264883,12595,BR
267062,12595,BR
52607,12595,BR
25514,12590,UA
12831,12586,PL
327728,12584,TZ
43865,12579,RU
268554,12578,BR
328514,12574,TZ
42401,12571,PL
271168,12561,BR
263507,12561,BR
265245,12561,BR
266458,12561,BR
55256,12557,US
30813,12556,PL
269924,12554,AR
43406,12552,IE
48964,12544,UA
267559,12543,BR
140090,12543,BD
52692,12543,BR
268878,12543,BR
262993,12543,BR
204209,12542,TR
140071,12541,BD
199585,12541,PL
328658,12537,NG
44629,12529,UA
264781,12526,AR
52535,12526,BR
37308,12521,NG
37545,12518,BI
267833,12512,AR
271063,12509,BR
197159,12506,UA
265721,12505,CH
49963,12492,RU
262523,12492,BR
61345,12486,CY
200333,12483,UA
62642,12476,US
264285,12474,BR
263512,12474,BR
49571,12474,IQ
269530,12474,BR
57809,12471,FR
138701,12471,BD
40718,12470,US
12759,12453,DE
8290,12450,SK
57269,12447,RO
265980,12440,BR
264492,12440,BR
52870,12440,BR
267289,12440,BR
263356,12440,BR
50004,12438,UA
141687,12437,BD
33470,12436,US
1998,12436,US
213174,12435,PL
59734,12426,RU
9457,12424,KR
263336,12423,BR
26636,12419,US
17563,12414,PK
396190,12413,US
42708,12412,DK
13682,12412,GT
57393,12405,RU
51042,12405,RU
30988,12405,NG
268081,12405,BR
269311,12388,BR
266389,12388,BR
34975,12383,RU
135353,12381,BD
23498,12378,CA
201122,12375,PL
397005,12373,US
39826,12372,BA
271293,12371,BR
271822,12366,EC
12772,12361,RU
61806,12354,BR
264211,12354,BR
266100,12354,BR
9619,12350,JP
199380,12348,ES
8267,12345,PL
13649,12338,US
263473,12337,BR
43495,12329,PL
203424,12328,NO
52045,12324,UA
328182,12320,GH
265154,12319,BR
267475,12319,BR
268055,12319,BR
24663,12317,RU
203163,12317,RU
50449,12317,RU
25540,12312,FR
48919,12309,UA
53242,12302,BR
6789,12302,UA
138300,12293,IN
393713,12292,US
58650,12287,JP
267383,12285,BR
265440,12285,BR
265379,12285,BR
57803,12274,RU
22413,12269,US
200736,12269,GR
268774,12268,BR
264136,12268,BR
52414,12253,AR
139849,12251,MM
270512,12250,BR
267083,12250,BR
265927,12250,BR
199846,12239,PL
264943,12233,BR
266991,12233,BR
266064,12233,BR
327817,12230,ZA
132335,12220,IN
134331,12220,IN
266756,12213,EC
328146,12212,ZA
43567,12208,RU
61753,12199,BR
268809,12199,BR
131926,12193,JP
134723,12192,BD
30998,12189,NG
198539,12186,RU
25447,12183,AT
28232,12181,BR
268772,12181,BR
266358,12181,BR
7862,12173,GB
48589,12173,UA
57958,12171,IQ
139525,12171,IN
41563,12166,LV
25769,12165,US
269317,12164,BR
268942,12164,BR
52712,12164,BR
270876,12147,BR
262208,12147,AR
264117,12147,BR
13097,12141,IT
265551,12139,MX
4842,12134,HK
205888,12132,ES
269448,12130,BR
262433,12130,BR
270559,12130,BR
269163,12130,BR
269345,12130,BR
328188,12128,NG
59847,12127,BA
133234,12122,IN
47349,12121,RU
38771,12116,ID
138171,12113,BD
267450,12113,BR
267035,12113,BR
268077,12113,BR
267232,12113,BR
267686,12112,AR
139757,12111,BD
20205,12102,US
12555,12099,RU
208838,12099,RU
138671,12097,IN
266596,12095,BR
263663,12095,BR
266611,12095,BR
138025,12091,PH
25840,12090,US
30844,12086,CD
32890,12079,US
264168,12078,BR
266576,12078,BR
43248,12073,SK
197838,12073,PL
17514,12067,JP
21852,12067,US
264704,12063,AR
263137,12061,BR
61775,12061,BR
61829,12061,BR
138953,12060,BD
212994,12059,UA
53238,12044,BR
267377,12044,BR
267224,12044,BR
204485,12044,UA
269121,12044,BR
46347,12044,US
42914,12042,PL
58250,12042,SA
204259,12033,RU
395876,12033,US
263952,12026,BR
264689,12021,AR
138620,12016,NP
11287,12013,CA
59665,12012,RU
209728,12012,RU
268698,12009,BR
266391,12009,BR
267366,12009,BR
141439,12008,BD
62183,12007,SE
23630,12005,JP
201661,11997,PL
264596,11992,BR
267561,11992,BR
271120,11992,BR
35913,11990,RU
41670,11990,CZ
205199,11988,SE
328487,11988,ZA
202053,11982,PL
268663,11975,BR
49551,11968,RU
57531,11968,RU
18632,11964,US
52800,11957,BR
52742,11957,BR
263413,11957,BR
39766,11954,MK
132772,11950,IN
25031,11950,CH
52194,11946,RU
57852,11941,LB
27202,11941,US
28212,11940,BR
28223,11940,BR
396122,11935,US
263127,11933,MX
56823,11930,UA
55286,11929,US
201270,11924,RU
61121,11924,RU
57181,11924,RU
267308,11923,BR
270949,11923,BR
47402,11918,BG
395555,11918,US
270042,11908,VE
269064,11906,BR
263472,11906,BR
395261,11904,CA
9288,11904,BD
13728,11900,US
200724,11899,AT
57169,11899,AT
10085,11892,TW
200031,11891,PL
16823,11889,US
262806,11889,BR
61842,11889,BR
265489,11889,BR
270553,11889,BR
265607,11888,MX
33007,11886,CA
134835,11879,JP
266215,11871,BR
263046,11871,BR
269663,11871,BR
39043,11870,UA
52255,11867,AR
397423,11866,US
57334,11859,RU
61964,11859,RU
2107,11856,SI
262649,11854,BR
268199,11854,BR
38285,11853,AU
36351,11852,MX
34579,11847,UA
63448,11843,US
25291,11840,DE
3214,11840,DE
270938,11837,BR
268686,11837,BR
47515,11836,AT
135115,11834,BD
208978,11832,UA
58524,11832,FM
270913,11820,BR
269249,11820,BR
263411,11820,BR
268483,11820,BR
52843,11820,BR
137000,11811,IN
268531,11802,BR
197155,11801,PL
37559,11794,GW
35224,11786,NL
265613,11780,MX
269898,11777,PE
43542,11776,CZ
29588,11771,RU
203020,11769,PT
267026,11768,BR
262301,11768,BR
262799,11768,BR
270665,11768,BR
268135,11768,BR
265491,11768,BR
268413,11768,BR
139604,11756,BD
138191,11755,BD
141134,11753,ID
268133,11751,BR
267058,11751,BR
264118,11751,BR
327820,11747,CM
9452,11740,KR
135207,11738,IN
10146,11737,AU
268537,11733,BR
262828,11733,BR
268355,11733,BR
15065,11733,US
9484,11732,MN
328436,11726,TZ
45510,11724,AU
12129,11722,US
25589,11718,ES
269197,11716,BR
266525,11716,BR
264200,11716,BR
268931,11716,BR
14115,11712,ZA
140009,11711,ID
25515,11706,RU
44300,11706,RU
209284,11706,RU
52058,11704,CZ
39512,11703,UA
208734,11700,AL
264127,11699,BR
207907,11699,US
266509,11699,BR
269506,11699,BR
263524,11699,BR
28211,11699,BR
41809,11695,PL
27976,11684,AR
268829,11682,BR
265188,11682,BR
266477,11682,BR
198760,11682,ES
206092,11676,SE
