ASN,Users (est.),CC
21565,142975,US
20365,142795,CA
134768,142756,CN
53062,142680,BR
59127,142663,JP
139879,142445,PK
30999,142138,MU
328638,142102,ZA
16509,142093,SG
135376,142003,AF
6677,141940,IS
9009,141720,SE
28005,141405,PA
133606,141266,TL
6712,140960,UA
9009,140651,DK
35362,140541,UA
16247,140534,IE
55862,140509,IN
262509,139940,BR
16202,139843,DE
262532,139763,BR
680,139509,DE
52657,139309,BR
63949,139309,CA
139043,139215,PK
9845,139023,KR
45588,138772,BD
50597,138655,IQ
41557,138444,MK
31404,138311,GB
56981,138135,RU
17306,137784,US
31117,137654,SK
51737,137551,PS
53080,137535,BR
64300,137465,ID
266445,137397,BR
208294,137388,DE
52075,137183,FR
56300,137144,SG
40676,136905,NL
262916,136535,MX
206375,136496,TR
56420,136325,RU
47895,136263,RU
7602,136259,VN
26827,136073,US
41668,135732,RU
4755,135691,IN
37110,135444,MZ
57378,135420,RU
15542,135365,NL
267684,134982,EC
51659,134827,RU
48206,134595,LB
46618,134588,CA
135356,134432,CN
43561,134370,BG
46844,134214,US
29190,134203,RU
7482,134185,TW
28438,133872,MX
9125,133857,RS
36999,133828,
262159,133781,BO
18049,133598,TW
264825,133547,EC
22423,133223,CA
1403,133214,CA
44056,133205,RU
262378,133159,BR
37358,133134,ZA
136336,132909,IN
133107,132816,CN
58731,132767,TL
37623,132686,GH
6830,132518,AT
134022,132163,IN
63996,132151,BD
15547,131696,CH
36351,131291,US
52436,131215,AR
11014,131154,AR
28158,131148,BR
9997,131093,JP
41329,131053,KG
23089,130694,US
46562,130595,CA
62904,130387,US
18182,130314,TW
135607,130302,PH
6407,130263,CA
20773,130239,DE
45305,130137,ID
8339,129980,AT
1257,129926,EE
48966,129648,PS
45415,129617,IN
132768,129568,IN
134858,129511,IN
36963,129441,BW
27695,129188,CO
62563,129184,CA
57588,128855,IQ
208365,128670,IQ
42831,128621,GB
58073,128237,NL
53135,127758,BR
28541,127746,MX
35244,127450,DE
15457,127340,PT
210095,127241,IQ
136946,127102,IN
36924,126780,CI
206092,126592,DE
9146,126292,AT
263250,126003,BR
49367,125828,IT
58762,125691,IN
262354,125688,BR
12929,125503,NO
44724,125342,RU
41275,125310,RU
264685,125207,AR
6789,125154,RU
28032,125084,PE
28652,124959,BR
263763,124912,GT
6471,124802,CL
8334,124780,RU
16509,124763,FR
37337,124215,GQ
263405,124190,BR
30633,124076,US
21001,123940,UZ
31286,123906,RU
37027,123906,UG
262503,123697,BR
9389,123374,CN
21191,123189,RU
17964,123125,CN
22368,122878,CO
141461,122740,ID
13194,122710,LV
766,122436,ES
34590,122409,RU
48524,122377,RU
43529,122188,HU
34569,122188,BG
52444,121989,AR
134714,121930,MM
4785,121566,JP
60257,121356,GB
3132,121270,PE
396982,121003,IN
262365,120996,BR
62044,120658,DE
29194,120568,RU
212046,120389,LT
53813,120255,JP
41754,119912,RU
327765,119775,SZ
63023,119679,GB
39728,119475,RU
3215,119265,YT
38457,119129,IN
45102,118944,JP
36492,118919,US
263276,118552,BR
134732,118382,BD
138024,118152,BD
15516,118127,DK
45499,118018,PH
133652,117815,IN
20910,117803,LV
36149,117771,US
262691,117625,BR
34797,117575,GE
269853,117527,EC
135589,117491,MM
58821,117465,ID
23750,117400,PK
40285,117208,US
8580,117104,RU
13045,116941,DE
35728,116605,RU
262907,116600,BR
52974,116383,BR
9381,116070,HK
28523,116028,MX
41997,115796,AZ
58495,115446,ID
36874,115105,ZA
9310,115001,AU
55824,114960,IN
41738,114778,GE
57016,114624,UZ
25490,114327,RU
11976,114234,US
198193,114168,ES
12708,114128,GB
50129,113943,ES
53066,113821,BR
203953,113558,DK
200845,113355,ES
262732,113210,BR
131920,113158,JP
38553,113102,PH
132497,113087,IN
27887,113032,DO
270716,112973,BR
28294,112914,BR
8615,112767,RU
268581,112480,BR
37002,112378,RE
9762,112173,KR
8014,112059,BS
31514,112018,RU
7684,112001,JP
16246,111960,CZ
34700,111531,UA
262785,111455,BR
42705,111448,GB
52783,111219,BR
5588,111199,CZ
43533,111040,UZ
9919,110983,TW
395965,110769,CA
43554,110655,UA
134371,110392,BD
16509,110264,AU
48945,109695,GB
206092,109417,JP
37451,109375,CG
50473,109366,RU
16509,109203,GB
201746,109063,ES
10269,108962,BZ
50542,108866,RU
8492,108835,RU
264642,108803,AR
56696,108748,GB
7470,108705,TH
137967,108583,BD
16509,108558,BR
42947,108318,ES
38901,108187,KH
12737,108149,RU
212356,108073,IQ
31126,108002,LB
23673,107945,KH
9658,107890,PH
262807,107828,BR
262375,107670,BR
266673,107569,PY
11259,107434,AO
48176,107431,RU
25250,107106,GM
269730,106999,VE
56120,106913,TH
137959,106887,BD
15805,106742,CY
58893,105949,PK
136237,105855,CN
174,105699,MX
136284,105414,IN
37529,105316,GQ
327724,105229,UG
141031,105197,PK
16509,104732,HK
134937,104700,IN
37460,104697,CF
47253,104532,PS
39216,104414,IQ
135697,104376,IN
49223,104264,UA
39280,103998,AZ
133647,103914,IN
8449,103761,KG
45820,103719,IN
42314,103708,PS
199046,103585,PS
132215,103508,IN
204108,103437,RU
28160,103432,BR
8560,103415,GB
47626,103375,RU
8075,103324,JP
28359,103274,BR
11816,103109,AW
138245,103054,IN
213155,103007,HU
28287,102900,BR
58966,102876,IN
50477,102813,RU
31655,102705,GB
36977,102574,UG
262773,102407,BR
4787,102401,ID
24363,102377,CN
328286,102252,LY
21804,102239,CA
28658,101895,BR
35320,101619,UA
55081,101616,GB
327750,101614,ZA
8053,101562,VE
35986,101351,US
10219,101262,MN
57370,101257,CH
54600,101010,CN
57026,100941,RU
135582,100908,PH
52866,100889,BR
31036,100785,RU
133007,100783,IN
59815,100566,RU
213371,100478,NL
263271,100377,BR
51819,100161,RU
23607,100157,PK
264738,99859,AR
13335,99854,DE
32277,99813,CA
41661,99786,RU
6939,99752,SG
266181,99746,BR
9260,99624,PK
28544,99565,MX
37100,99563,ZA
10617,99447,AR
203020,99433,FR
41344,99412,RU
174,99162,DE
6703,98973,UA
37427,98886,GN
3178,98826,IQ
136224,98684,BD
55492,98646,BD
49037,98538,RU
57128,98507,RU
34456,98445,RU
174,98403,NL
262588,98366,BR
35191,98339,PL
21859,98293,HK
5056,98042,US
41268,97883,RU
17534,97808,JP
15640,97758,RU
58717,97754,BD
20055,97394,US
266520,97183,BR
42689,97022,GB
33885,96984,SE
41709,96970,UA
28191,96947,BR
60068,96888,CZ
56568,96810,KZ
30844,96687,ZA
41727,96573,RU
135345,96468,PH
262740,96414,BR
209424,96030,DK
31037,96019,LB
8749,95855,RU
49505,95792,RU
8437,95734,AT
45102,95716,HK
46375,95694,US
44094,95075,RU
8251,94955,CZ
55832,94749,IN
28635,94739,BR
23679,94704,ID
132996,94676,IN
40676,94606,ES
61317,94420,DE
50274,94406,AZ
42925,94397,IL
204108,94343,UA
25512,94330,CZ
206641,94171,IQ
8517,94152,TR
41897,94060,RS
39001,93983,RU
27932,93960,HN
28683,93942,BJ
39102,93827,RU
34187,93756,UA
205016,93747,UA
3215,93719,GF
4811,93679,CN
52207,93639,RU
45429,93637,KH
262504,93517,BR
50512,93515,RU
131464,93508,BD
140607,93478,PK
18278,93450,JP
60068,93204,FR
31027,93171,DK
133997,93127,IN
262865,92906,BR
53075,92866,BR
30466,92704,CA
31246,92671,CZ
262999,92610,BR
268331,92590,BR
11796,92493,US
44252,92400,RS
131921,92332,JP
137526,92250,BD
33991,92017,RU
43139,91837,UA
202422,91737,US
42038,91705,RU
9374,91445,JP
201031,91128,IQ
31143,91072,BY
31725,91064,UA
131471,91018,PK
35074,90917,NG
45177,90895,NZ
7794,90841,CA
263026,90777,BR
31012,90743,HR
27924,90439,TT
51032,90363,RU
262669,90343,BR
51784,90206,UA
48847,90142,LB
34661,90029,UA
28329,89791,BR
28533,89669,MX
28235,89614,BR
28615,89436,BR
53089,89377,BR
53246,89318,BR
56665,89262,LU
61317,89226,GB
3253,89177,RU
38592,89126,BD
133752,88981,HK
46408,88872,VC
45025,88809,UA
19711,88785,SZ
263792,88738,EC
131207,88734,KH
53019,88687,BR
6389,88575,US
262234,88514,HN
49902,88453,RE
15344,88359,LC
59497,88353,UA
29208,88088,CZ
18260,88051,JP
24651,87907,LV
47232,87906,CZ
269974,87872,VE
39811,87586,RU
262595,87465,BR
50616,87439,AL
12494,87430,RU
15673,87399,RU
27323,87347,US
61568,87327,BR
136716,87116,IN
33438,87056,DE
58715,87020,BD
8257,86836,SK
269729,86835,HN
3549,86758,AR
328341,86632,ZA
135834,86597,IN
56089,86545,NC
13055,86494,RU
10834,86345,AR
30083,86295,US
39397,86290,AZ
38195,86225,AU
35908,86225,CN
204457,86206,TR
17961,86161,JP
200697,86139,IQ
6300,86125,US
37336,86098,BI
263903,86046,BR
45773,86006,PK
28309,85888,BR
139351,85860,PK
49889,85837,UA
174,85728,CN
29695,85689,DK
51035,85683,RU
264221,85612,BR
199524,85497,LU
9694,85438,KR
262567,85395,BR
263224,85354,PE
21859,85292,DE
60372,85185,LB
9063,85126,DE
43201,85027,RU
8439,84965,RU
42683,84809,RU
15108,84664,US
9009,84648,CZ
264847,84576,HN
262262,84505,HN
45891,84463,SB
135371,84412,MM
35141,84296,BG
51430,84248,NL
24364,84237,CN
52468,84010,EC
263361,83917,BR
60068,83879,NL
34814,83816,UA
28725,83765,CZ
16509,83613,KR
8717,83455,BG
17849,83424,KR
197023,83405,RU
266646,83404,BR
7672,83384,JP
49628,83353,GE
262359,83286,BR
35539,83280,RU
58898,83272,IN
38710,83249,PK
269822,83219,CO
8331,83186,RU
52468,83182,CR
22698,83181,CO
262274,83148,BR
198252,83121,BA
264359,83069,BR
33438,82958,US
12414,82859,NL
36997,82766,UG
34876,82739,AZ
264637,82640,GT
9205,82633,UA
42668,82438,RU
9615,82342,JP
23563,82111,KR
32098,82087,MX
28260,81945,BR
41820,81887,UA
140594,81866,PK
35311,81763,HU
43571,81648,IS
208323,81589,AT
262680,81531,BR
8371,81501,RU
28656,81453,BR
263655,81453,BR
7468,81379,CN
133752,81131,CN
53508,81008,US
262342,80841,BR
27903,80813,SV
52901,80526,BR
28624,80487,BR
201986,80474,AM
265442,80408,BR
138168,80319,MM
10075,80249,BD
47172,80249,NL
13335,80200,US
41046,80156,CZ
37122,80081,NG
18196,80076,IN
3549,80047,US
265705,79987,CO
268323,79915,BR
136210,79861,MM
263346,79856,BR
37575,79719,CV
28458,79699,MX
41403,79692,RU
199524,79644,DE
134913,79630,IN
51430,79574,SE
8661,79549,AL
263292,79521,BR
51265,79423,AT
262688,79422,BR
20960,79344,PL
60268,79250,PS
51825,79207,IL
327804,79187,ZA
174,79093,CA
201341,79025,GB
28264,78831,BR
137702,78522,CN
28917,78475,RU
271773,78434,CO
47139,78431,TJ
31423,78347,PL
28535,78134,MX
263260,78101,BR
262494,78082,BR
30844,78075,TZ
48239,78049,UA
8544,78031,CY
8636,78007,RU
56209,77984,IN
199995,77835,UA
8075,77825,BR
43019,77724,LB
52232,77600,AR
25441,77558,IE
25820,77483,JP
15525,77457,PT
28634,77451,BR
62240,77377,CA
9770,77370,KR
268769,77293,BR
3215,77234,GP
52242,77211,NI
50544,77195,RU
134341,77100,IN
265594,77085,MX
41039,77052,UA
9155,77015,KW
39032,76880,UZ
262462,76879,BR
139088,76809,PK
55958,76782,CN
263699,76767,AR
52872,76741,BR
61512,76723,PY
134562,76662,BD
45942,76646,IN
265525,76569,MX
54198,76557,CA
267828,76465,GT
41786,76447,RU
132400,76441,PH
199524,76217,FR
263151,76189,BR
43451,76137,SK
204957,76130,CH
263569,76091,BR
24361,76037,CN
2200,75952,FR
24492,75909,KH
45622,75875,PH
328286,75821,TR
6752,75778,AD
198820,75701,UA
269820,75614,VE
59126,75593,JP
263751,75448,NI
137385,75402,BD
58309,75366,UA
61878,75302,BR
8732,75292,RU
44257,75042,RU
12570,75026,CZ
4540,74952,CA
132757,74926,IN
58765,74869,IN
42387,74855,RU
208115,74645,IQ
37187,74632,MW
56329,74554,GB
31242,74217,PL
135760,74180,IN
134113,74140,BD
41676,74128,PL
263717,74097,PY
36352,74088,US
21107,74079,BA
28769,74044,RU
3226,74013,RU
52765,74001,BR
265269,73863,BR
263880,73843,BR
7565,73801,BD
141015,73652,MM
262604,73646,BR
262760,73627,BR
265705,73627,BR
9009,73557,SG
27964,73557,AR
9119,73479,SI
199524,73455,NL
63620,73428,CN
10029,73369,IN
10838,73213,US
62044,73200,GB
57256,73085,LB
48078,73014,RU
212850,72986,IQ
262488,72897,BR
262932,72876,AR
262316,72838,BR
135477,72827,ID
262272,72779,BR
11432,72759,BR
33749,72519,US
262847,72424,BR
140616,72405,BD
41435,72096,UA
264160,72069,BR
132021,72040,PH
37122,72030,UG
265591,71992,MX
18230,71978,BD
138474,71970,BD
55666,71846,ID
136994,71787,AU
133579,71775,NZ
50467,71761,PL
198668,71676,CZ
140900,71584,PK
265022,71498,BR
52862,71458,BR
9976,71444,KR
132622,71377,BD
47914,71361,RU
25248,71357,CZ
52468,71333,HN
263665,71300,BR
20473,71280,NL
62044,71246,IT
136607,71238,PK
35816,71236,RU
28080,71210,AR
29069,71142,RU
49218,71111,RU
9031,71066,BE
210021,70888,IQ
57764,70828,UZ
137785,70819,CN
131442,70773,IN
265605,70752,MX
205714,70738,HR
327769,70716,GW
18747,70531,CO
24033,70435,AU
47694,70424,RU
28265,70413,BR
262300,70315,BR
16904,70308,US
138311,70279,IN
50716,70237,RU
328510,70235,ZA
139195,70222,IN
131769,70218,ID
39087,70175,RU
203435,70087,PL
39529,69956,RU
52940,69940,BR
132934,69824,IN
135706,69792,IN
16509,69643,IE
267708,69581,CO
38207,69573,IN
211555,69516,DE
8905,69395,RU
208473,69358,US
139726,69328,CN
35900,69294,BB
38628,69268,JP
16527,69119,US
52610,69093,BR
21050,68963,KW
44895,68896,RU
46650,68896,GD
208859,68826,IQ
37542,68774,ZA
62044,68716,PL
264436,68679,BR
34602,68552,RU
21574,68521,BR
4618,68521,TH
208473,68498,PS
44725,68461,AZ
9905,68414,ID
264552,68304,BR
26077,68272,US
265675,68148,CL
17682,68072,JP
134014,68048,IN
4800,67983,ID
134316,67935,IN
18136,67802,JP
269194,67772,BR
9830,67732,IN
13576,67709,US
42183,67701,LB
42087,67679,RU
199524,67634,UA
52995,67575,BR
17939,67571,JP
39028,67523,RU
15836,67501,MD
396362,67493,US
8758,67461,CH
20412,67459,US
263145,67456,BR
41230,67450,GB
31898,67417,JP
21491,67367,UG
34743,67075,UA
137085,66978,IN
16342,66972,PL
43530,66930,RU
22351,66901,CF
26636,66836,RU
264344,66826,BR
23955,66737,BT
265862,66723,AR
52721,66589,BR
205100,66537,DE
8427,66524,RU
44941,66493,RU
49125,66488,UA
138388,66469,NP
41998,66466,DE
23888,66392,PK
203561,66376,UA
7727,66372,HN
134053,66353,IN
262476,66274,BR
49183,66227,UA
35810,66212,RU
267587,66175,BR
262973,66037,BR
52686,65899,BR
28432,65658,MX
39568,65613,UZ
62044,65552,FR
262145,65547,CR
9622,65527,JP
263124,65525,BR
140330,65476,CN
15169,65417,SG
136288,65404,IN
135031,65380,IN
137694,65352,CN
202425,65340,NL
23923,65330,BD
262187,65309,AR
10066,65208,KR
265175,65190,BR
137872,65165,HK
10000,65064,JP
137029,65052,BD
14840,64914,BR
198279,64909,AL
28890,64902,RU
8560,64869,DE
28398,64792,MX
263490,64756,BR
134840,64701,MM
264984,64618,BR
131160,64524,JP
264228,64500,BR
139989,64472,ID
21365,64434,RU
56268,64358,IN
48327,64340,RU
45361,64258,KR
41560,64246,RU
37353,64235,ZA
41822,64184,RU
44491,64153,RU
263689,64090,DO
139922,64066,NP
10003,64061,JP
16509,64052,CA
136873,64013,ID
47586,63997,RU
28409,63919,MX
9946,63814,KR
267882,63803,AR
206509,63803,GB
133866,63791,BD
137,63741,IT
63997,63675,JP
64018,63661,BD
35567,63657,BA
262726,63652,BR
1955,63637,HU
3215,63604,MQ
17809,63583,TW
50643,63479,UA
28280,63415,BR
262417,63356,BR
9316,63343,KR
265234,63297,BR
43966,63248,RU
135761,63230,IN
262784,63218,BR
137080,63200,NP
262223,63089,EC
18150,62981,JP
134146,62977,BD
207810,62977,AM
4817,62969,SG
53167,62923,BR
7941,62911,US
52468,62891,PY
138536,62878,BD
49350,62842,RU
28419,62762,MX
135772,62760,IN
263047,62745,BR
262606,62745,BR
266904,62715,EC
9981,62710,KR
138886,62709,ID
18283,62673,JP
5588,62664,PL
47702,62622,UA
37098,62591,MW
269036,62568,BR
49561,62501,UA
31898,62489,BR
11835,62469,BR
41124,62448,KZ
4694,62403,JP
48437,62398,UA
263581,62371,BR
46687,62336,US
15808,62246,KE
17400,62208,AO
17483,62192,IN
53913,62180,CA
204274,62149,DK
262808,62134,BR
135628,62058,BD
27923,61901,HN
50648,61849,UA
269750,61839,VE
265816,61755,AR
45224,61748,LK
33763,61738,
264567,61720,BR
28173,61720,BR
50673,61709,NL
202425,61634,GB
205368,61589,AM
137412,61539,BT
262461,61523,BR
18429,61512,TW
28667,61444,BR
135817,61438,IN
43793,61438,RU
263966,61424,BR
37349,61409,TZ
396982,61370,US
140499,61352,PK
266058,61326,BR
15659,61275,NO
12097,61176,US
49824,61141,UA
37473,61125,SO
37004,61068,NG
8681,60993,JE
132637,60973,ID
25668,60972,CA
43574,60970,RU
8416,60970,RU
139202,60863,BD
42580,60845,PT
47794,60812,SA
174,60789,ES
39728,60786,UA
267305,60734,BR
263544,60695,BR
328079,60688,CF
55081,60631,US
48400,60627,RU
17864,60588,KR
197350,60582,PS
64043,60550,BD
139841,60502,BD
49981,60437,FR
262589,60419,BR
15493,60408,RU
61758,60380,BR
140045,60278,PK
262220,60211,CO
29974,60207,CA
10019,60204,JP
39184,60189,BG
21859,60159,MY
206092,60159,US
269782,60131,VE
5563,60128,RU
13335,60127,JP
61135,60055,TR
19397,60032,CA
132771,59994,IN
271795,59976,EC
138277,59897,IN
52971,59867,BR
62240,59849,MX
23106,59847,BR
28556,59807,MX
264033,59670,BR
137239,59650,PH
50025,59641,UZ
53022,59611,BR
264397,59611,BR
35415,59550,NL
40995,59535,RU
53667,59464,LU
28130,59433,BR
24088,59378,VN
131959,59356,JP
9319,59342,KR
197301,59183,DK
35804,59147,UA
17857,59107,KR
36180,59056,US
9697,58972,KR
43160,58959,ES
28183,58921,BR
61591,58881,BR
9249,58874,VU
52308,58850,AR
39812,58848,RU
266192,58743,BR
201884,58731,AM
52238,58715,EC
14051,58692,US
201668,58691,IQ
137263,58623,JP
262645,58586,BR
52968,58566,BR
135356,58524,HK
269826,58520,PE
327776,58516,BW
60840,58474,RU
131918,58430,JP
52477,58414,AR
43182,58411,RU
23700,58373,US
2852,58370,CZ
18390,58321,AU
265509,58301,MX
37564,58267,ZA
263520,58251,BR
327770,58225,ZW
58640,58129,IN
34515,58040,IQ
30873,58036,MD
3744,58017,CD
49070,57975,RU
265855,57967,CO
135780,57861,IN
37678,57769,BW
206190,57764,IQ
52892,57758,BR
263463,57718,BR
265911,57718,BR
263289,57699,BR
42893,57662,RU
56529,57662,RU
205638,57631,RU
201838,57580,GB
43478,57538,RU
17995,57513,ID
137653,57439,IN
263338,57423,BR
2611,57370,BE
28142,57285,BR
47975,57273,AM
14291,57236,US
36914,57207,KE
62044,57194,RU
13000,57180,PL
37347,57178,NG
131925,56965,JP
40676,56962,ZA
135019,56923,BD
262495,56851,BR
133957,56800,BD
5009,56799,US
49532,56790,DE
48416,56789,RU
36865,56777,MZ
203811,56767,IQ
43274,56758,RU
132686,56743,MM
52312,56717,AR
263864,56713,BR
47438,56664,RU
57888,56604,CZ
328088,56604,ZA
34139,56602,RU
7562,56575,KR
41794,56570,RU
140174,56563,IN
138064,56532,ID
134764,56531,CN
9378,56425,JP
137020,56419,BD
206406,56403,LB
263077,56398,BR
55501,56394,PK
131210,56393,IN
51336,56390,PS
138197,56376,BD
19331,56327,US
262404,56220,BR
58906,56215,IN
38026,56145,BD
135239,56142,IN
212238,56116,JP
263321,56023,BR
18200,56013,NC
53181,56003,BR
53171,55984,BR
61317,55974,US
134702,55962,BD
9943,55928,KR
23383,55921,GT
262813,55885,BR
57970,55864,ES
52015,55853,RU
262827,55826,BR
56902,55796,LB
53118,55787,BR
55799,55769,US
267470,55727,BR
141303,55712,IN
18371,55706,AU
43720,55665,RU
3801,55661,US
25374,55658,BG
7511,55653,JP
12969,55639,IS
136205,55621,MM
263646,55432,BR
42571,55383,BA
31313,55375,RO
37084,55308,TZ
14434,55298,VI
24353,55288,CN
28642,55235,BR
9689,55221,KR
208570,55165,IQ
266911,55077,BR
34772,55070,MK
208341,55044,IQ
59711,54999,NL
15366,54979,DE
202103,54899,UA
29084,54863,BG
52251,54829,AR
52794,54821,BR
36924,54789,CG
132774,54747,IN
135882,54729,BD
263596,54702,BR
25607,54699,NI
8948,54641,IL
30404,54638,US
8821,54621,CH
21413,54574,DE
264382,54545,BR
263805,54514,EC
266623,54505,BR
31343,54470,UA
553,54383,DE
52747,54308,BR
197423,54305,RS
52655,54249,BR
9756,54231,KR
22616,54229,BR
133661,54171,IN
52726,54170,BR
37970,54170,CN
13213,54145,DE
27988,54134,AR
52373,54088,AR
5690,54065,CA
212238,53925,FR
45458,53820,TH
328253,53816,ML
133685,53741,IN
59365,53717,BD
61786,53717,BR
18313,53665,KR
61934,53658,BR
23951,53650,ID
396982,53648,JP
23752,53644,IN
264524,53618,BR
42430,53613,UA
4739,53597,AU
16276,53571,AU
265798,53507,AR
265068,53500,BR
135744,53481,IN
263765,53472,NI
50767,53442,PL
265066,53441,BR
49282,53254,FI
40993,53232,RU
17222,53204,BR
28245,53165,BR
53173,53145,BR
9246,53133,GU
267242,53125,BR
36939,53069,KM
262469,53066,BR
2588,53017,LV
43727,53013,RU
139034,52842,PH
9600,52838,JP
52468,52755,SV
262729,52731,BR
20776,52721,MQ
266044,52711,BR
263645,52711,BR
265393,52692,BR
18077,52645,JP
34087,52634,NO
266344,52632,BR
24757,52587,ER
28305,52573,BR
36928,52563,SL
51669,52545,RU
135607,52506,US
8632,52496,LU
33763,52481,AO
265823,52475,AR
263324,52455,BR
38987,52427,PL
204196,52422,NL
49718,52420,RU
31042,52414,ME
51052,52411,RS
269827,52351,VE
20804,52320,PL
266038,52317,BR
4842,52306,CN
31122,52304,IE
23791,52298,JP
21351,52244,RE
8075,52191,KR
327693,52190,ZA
263629,52179,BR
52771,52179,BR
52568,52081,BR
53143,52061,BR
265312,52061,BR
28685,52054,NL
59249,51987,BD
50463,51982,IL
60729,51976,DE
26130,51973,NE
262605,51903,BR
327687,51875,UG
20473,51849,FR
264444,51844,BR
203653,51841,IQ
134552,51837,BD
265347,51805,BR
57227,51796,RU
9597,51719,JP
39507,51715,PL
62352,51708,ES
49588,51666,UA
55769,51654,KH
265741,51649,AR
208905,51648,IL
52928,51627,BR
53240,51588,BR
39007,51576,LT
327720,51574,BI
35815,51547,RU
135594,51425,PH
28543,51409,MX
263684,51374,AR
4638,51372,FJ
262848,51371,BR
26801,51278,US
33438,51257,JP
205515,51235,RU
132559,51219,IN
133243,51154,IN
263347,51115,BR
23473,51113,US
269646,51055,BR
58659,51040,IN
22709,50965,US
134572,50924,BD
40676,50909,JP
263033,50898,BR
15128,50847,CA
13585,50801,AR
52932,50799,BR
264496,50799,BR
12695,50798,RU
49136,50798,RU
327991,50760,ZA
35328,50758,SK
263484,50740,BR
27729,50694,SV
134877,50667,IN
6700,50625,RS
43656,50613,UA
49368,50611,RU
134886,50594,IN
49816,50548,RU
42145,50517,RU
264161,50484,BR
38235,50470,KH
64074,50460,BD
200154,50436,AZ
138983,50401,BD
61794,50366,BR
27879,50350,AR
8075,50271,HK
263661,50267,BR
35566,50238,KZ
262215,50169,CO
53230,50149,BR
52908,50050,BR
12897,50022,DE
266755,50003,GT
266050,49991,BR
263574,49991,BR
138320,49965,BD
47241,49893,RU
